V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192
7714,2,1,3329,2518,3,22355,4,20,5,3,2517,2,1,0,5,4,-1,1,20,1,1,0,0,2,0,4,5000,102975,4,9,9,9,3,102875,1,1,1,2,2,0,1,2,8,60,0,9,0,0,7,3,9,9,9,9,9,5,4,9,12,10,4,1,1,0,9,0,9,0,9,0,5649,5779,-1,-1,-1,5646,5883,237,133,-1,-1,-1,-1,-1,104,3.0,0.0,0.0,0.0,0.0,35210,35250,0,0,935250,135210,0,0,300,0,5,1,3,4,1,0,0,0,1,1,0,0,0,1,0,13,13,1,6,0,0,1,7,0,0,0,1,9,1,0,0,0,0,0.0,1,0,0,0,9,3,0,1,0,0,0,3,5779,5779,1,5779,104,51,1,0,1,1,153.0,0,2,2,2,0,9,2,0,0,0,1,0,4,4,53,1,135210,4,1,-0.01,9,2,1,7,935250,999999,1,1,1,-0.01,-1e-04,1,0,2
7714,2,1,3330,2519,3,110653,4,21,1,1,2519,3,1,1400,3,3,0,1,21,1,3,1,1,1,1,4,1000,0,4,9,9,9,7,41775,9,1,1,2,2,0,1,2,3,0,1,9,0,0,7,3,9,9,9,9,9,1,2,1,4,99,7,1,6,1000,2,2,2,2,2,1,5648,5645,5649,5743,-1,5646,5807,161,-1,-1,-1,94,64,158,162,3.0,0.0,60.0,0.33,18.0,34220,34220,0,34220,134220,134220,120,6,120,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,7.2442,2,0,1400,2,0,3,2,9,0,0,0,2,5645,5645,0,5645,162,50,0,2,1,1,61.2,1,5,7,5,0,0,0,1,0,0,7,2,0,1,52,1,134220,2,4,0.0,0,1,0,1,134220,0,0,0,0,0.0,0.0,0,0,1
7714,2,1,3331,2520,3,40747,4,27,3,3,2517,3,1,500,3,3,0,2,9,3,3,5,3,6,1,4,5000,0,4,9,9,9,3,60575,4,1,1,2,2,0,1,2,3,0,5,9,0,0,7,3,9,9,9,9,9,1,4,1,4,99,7,1,6,0,2,2,2,9,2,4,5649,5645,5649,5736,-1,5646,5779,133,-1,-1,-1,87,43,130,134,5.0,60.0,120.0,60.0,60.0,34220,34220,0,34220,134220,134220,120,6,120,6,5,0,2,2,0,0,0,0,5,0,0,0,0,5,1,14,15,7,0,0,0,1,0,7,0,0,2,0,0,1,0,0,0,6.2146,3,0,500,1,0,3,3,4,0,0,0,2,5645,5645,0,5645,134,50,0,2,2,1,61.2,1,5,7,7,1,1,0,2,0,0,4,3,3,4,52,1,134220,2,4,60.0,0,2,0,7,134220,41109,1,0,0,1825.2,7.51,0,1,2
7714,2,1,3332,2520,3,40747,4,27,3,3,2517,3,1,500,3,3,0,2,9,3,3,5,3,6,1,4,5000,0,4,9,9,9,3,61675,1,1,1,2,2,2,1,2,3,0,5,9,0,0,7,3,9,9,9,9,9,5,4,1,12,11,7,1,1,0,9,0,9,0,9,0,5649,-1,5649,-1,-1,5646,5750,104,-1,-1,-1,-1,-1,101,-1,5.0,0.0,0.0,0.0,0.0,34200,0,0,34200,134200,134200,120,0,120,0,5,0,2,2,1,0,0,0,1,1,0,0,0,1,1,14,15,7,0,0,0,1,7,0,0,0,1,0,0,1,0,0,0,6.2146,3,0,500,1,0,3,3,1,0,0,0,2,5649,5649,0,5649,101,50,0,0,2,1,61.2,0,3,3,3,0,9,0,2,0,0,4,3,3,4,52,1,134200,2,2,-0.01,9,2,1,7,134200,999999,1,0,0,-0.01,-1e-04,1,0,2
7714,2,1,3333,2520,3,40747,4,27,3,3,2517,3,1,500,3,3,0,2,9,3,3,5,3,6,1,4,5000,0,4,9,9,9,3,61675,1,1,1,2,2,0,1,2,2,0,1,9,0,0,7,3,9,9,9,9,9,1,4,1,12,1,7,1,1,0,9,0,9,0,9,0,5649,-1,5691,-1,-1,5646,5750,104,-1,-1,-1,-1,-1,59,-1,5.0,0.0,0.0,0.0,0.0,34200,0,0,34200,134200,134200,120,0,120,0,5,0,2,2,1,0,0,0,1,1,0,0,0,1,1,14,15,7,0,0,0,1,7,0,0,0,1,0,0,1,0,0,0,6.2146,3,0,500,1,0,3,3,1,0,0,0,2,5691,5691,0,5691,59,50,0,0,2,1,61.2,0,3,3,3,0,9,0,1,0,0,4,3,3,4,52,1,134200,2,2,-0.01,9,2,1,7,134200,999999,1,0,0,-0.01,-1e-04,1,0,2
7714,2,1,3334,2521,3,70553,4,21,1,1,2519,3,2,598,3,3,0,1,5,3,3,0,0,0,0,7,0,0,4,9,9,9,7,41775,4,1,1,2,2,0,1,2,3,0,1,9,0,0,7,3,9,9,9,9,9,1,2,1,4,99,7,1,6,0,2,2,3,2,2,1,5648,5585,5649,5743,-1,5646,5807,161,-1,-1,-1,94,64,158,222,2.0,0.17,12.0,0.0,0.33,34220,34220,0,34220,134220,134220,120,6,120,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,6.3936,2,0,598,1,0,2,0,4,0,0,0,2,5585,5585,0,5585,222,50,0,2,1,1,61.2,1,5,7,5,0,0,0,1,0,0,4,0,0,1,52,1,134220,2,4,0.17,0,1,0,1,134220,1570,0,0,0,5.17,1.8199,0,0,0
7714,2,1,3335,2522,3,72455,4,19,3,3,2517,3,2,0,3,1,-1,1,1,3,3,0,0,1,-1,4,5000,0,4,9,9,9,2,60675,4,1,1,2,2,0,1,2,2,0,1,9,0,0,7,3,9,9,9,9,9,1,4,1,4,99,7,1,6,0,2,1,1,2,2,4,5660,5645,5649,6102,-1,5646,5780,134,-1,-1,-1,453,-1,131,135,13.0,12.0,36.0,999.99,12.0,34220,34220,0,34220,134220,134220,120,6,120,6,5,0,2,2,1,0,0,0,1,1,0,0,0,1,1,14,15,6,0,0,0,1,6,0,0,0,1,9,1,1,0,0,0,0.0,1,0,0,0,9,1,9,4,0,0,0,2,5645,5645,0,5645,135,50,0,1,2,1,61.2,1,5,7,7,1,1,0,1,0,0,1,0,3,4,52,1,134220,2,4,12.0,0,2,1,6,134220,25649,1,0,0,365.04,5.9027,1,1,0
7714,2,1,3336,2522,3,72455,4,19,3,3,2517,3,2,0,3,1,-1,1,1,3,3,0,0,1,-1,4,5000,0,4,9,9,9,2,61175,4,1,1,2,2,0,1,2,2,0,3,9,0,0,7,3,9,9,9,9,9,1,4,1,4,99,7,1,6,0,2,1,1,2,2,4,5660,5645,5649,6102,-1,5646,5780,134,-1,-1,-1,453,-1,131,135,13.0,12.0,36.0,999.99,12.0,34220,34220,0,34220,134220,134220,120,6,120,6,5,0,2,2,1,0,0,0,1,1,0,0,0,1,1,14,15,6,0,0,0,1,6,0,0,0,1,9,1,1,0,0,0,0.0,1,0,0,0,9,1,9,4,0,0,0,2,5645,5645,0,5645,135,50,0,1,2,1,61.2,1,5,7,7,1,1,0,1,0,0,1,0,3,4,52,1,134220,2,4,12.0,0,2,1,6,134220,25649,1,0,0,365.04,5.9027,1,1,0
7714,2,1,3337,2522,3,72455,4,19,3,3,2517,3,2,0,3,1,-1,1,1,3,3,0,0,1,-1,4,5000,0,4,9,9,9,2,61075,4,1,1,2,2,0,1,2,2,0,3,9,0,0,7,3,9,9,9,9,9,1,4,1,12,1,7,1,1,0,9,0,9,0,9,0,5660,5645,5649,6102,-1,5646,5750,104,-1,-1,-1,453,-1,101,105,13.0,0.0,9999.99,0.0,0.0,34220,34220,0,34220,134220,134220,120,6,120,6,5,0,2,2,2,0,0,0,1,2,0,0,0,1,1,14,15,6,0,0,0,1,6,0,0,0,1,9,1,1,0,0,0,0.0,1,0,0,0,9,1,9,4,0,0,0,2,5645,5645,0,5645,105,50,0,0,2,1,61.2,0,3,3,3,0,9,0,1,0,0,1,0,3,4,52,1,134220,2,2,-0.01,9,2,2,6,134220,999999,1,0,0,-0.01,-1e-04,1,0,0
7714,2,1,3338,2523,3,50152,4,23,1,0,2523,3,2,-1,2,1,-1,2,3,1,3,0,0,0,0,6,10000,0,4,9,9,9,7,51575,4,1,1,2,2,0,1,2,3,0,7,9,0,0,7,3,9,9,9,9,9,5,4,1,12,9,7,1,1,0,9,0,9,0,9,0,5659,-1,5649,5736,-1,5654,5750,96,-1,-1,-1,87,14,101,-1,5.0,0.0,0.0,0.0,0.0,34220,0,0,34220,134220,134220,120,6,120,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,-1e-04,2,0,29,1,9,2,0,4,0,0,0,2,5649,5649,0,5649,101,50,0,0,2,1,61.2,0,3,3,3,0,9,0,2,0,0,1,0,0,0,52,1,134220,2,2,-0.01,9,1,0,0,134220,999999,0,0,0,-0.01,-1e-04,0,0,0
7714,2,1,3339,2530,3,121655,4,18,2,0,2530,2,2,0,7,1,-1,1,18,1,3,0,0,0,0,7,0,0,4,9,9,9,2,92674,2,2,2,2,2,0,1,2,2,0,5,9,0,0,7,3,9,9,9,9,9,5,4,9,9,10,2,1,1,0,9,0,9,0,9,0,5383,5383,-1,-1,5394,5383,5400,17,0,11,-1,-1,-1,-1,17,0.0,0.0,0.0,0.0,0.0,34200,34200,0,0,134200,134200,120,0,120,0,5,1,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0.0,1,0,0,0,9,3,0,2,0,0,0,1,5383,5383,0,5383,17,50,0,0,0,1,61.2,0,2,2,2,0,9,0,2,0,0,1,0,1,0,51,1,134200,2,1,-0.01,9,0,0,0,134200,999999,0,0,0,-0.01,-1e-04,0,0,0
7714,2,1,3340,2540,3,101441,4,33,1,0,2540,3,1,1160,4,3,-1,2,11,9,3,0,0,0,0,7,0,0,4,9,9,9,7,103174,1,1,1,1,2,0,1,2,8,400,0,9,0,0,7,3,9,9,9,9,9,1,4,9,4,99,4,1,4,250,1,2,3,9,0,1,5418,5418,-1,5457,-1,5417,5478,61,1,-1,-1,-1,21,-1,60,0.0,0.0,9999.99,0.0,9999.99,35210,35250,0,0,935250,135210,0,0,300,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,7.0562,3,0,1160,2,9,3,0,1,0,0,0,1,5418,5418,0,5418,60,50,0,0,0,1,153.0,0,4,5,5,0,0,2,0,0,0,6,0,0,0,51,1,135210,4,3,0.0,0,1,0,0,935250,0,0,0,0,0.0,0.0,0,0,0
7714,2,1,3341,2547,3,61155,4,19,2,0,2547,2,1,160,4,1,-1,1,19,2,9,0,0,2,2,7,0,0,4,9,9,9,2,101574,2,2,1,1,1,0,1,2,8,1,0,9,0,0,7,3,9,9,9,9,9,5,4,9,12,10,4,1,1,0,9,0,9,0,9,0,5402,5402,-1,-1,-1,5402,5417,15,0,-1,-1,-1,-1,-1,15,0.0,0.0,0.0,0.0,0.0,35220,35220,0,0,135220,135220,300,1,300,1,5,1,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,5.0752,1,0,160,1,9,3,1,2,0,0,0,1,5402,5402,0,5402,15,50,0,0,0,1,153.0,0,2,2,2,0,9,1,0,0,0,2,1,1,0,51,1,135220,4,1,-0.01,9,0,0,0,135220,999999,0,0,0,-0.01,-1e-04,0,0,1
7714,2,1,3342,2552,3,52450,4,25,2,0,2552,3,1,-1,2,1,-1,1,1,1,3,1,1,5,2,7,0,0,4,9,9,9,3,22576,3,2,1,1,1,0,1,2,8,140,0,9,0,0,7,3,9,9,9,9,9,5,4,1,4,99,4,1,2,25,1,2,1,9,0,1,5899,5899,-1,-1,-1,5899,5930,31,0,-1,-1,-1,-1,-1,31,0.0,0.0,9999.99,999.99,9999.99,35210,35250,0,0,935250,135210,0,0,300,0,5,1,0,1,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,-1e-04,2,0,31,1,9,1,2,3,0,0,0,4,5899,5899,1,5899,31,51,0,0,0,1,153.0,0,4,5,5,0,0,2,0,0,0,1,2,1,0,54,1,135210,4,3,0.0,0,0,1,0,935250,0,0,0,0,0.0,0.0,1,0,1
7714,2,1,3343,2562,3,122553,4,21,1,2,2562,1,1,-1,4,3,0,1,1,3,9,2,0,1,-1,7,0,0,4,9,9,9,3,120375,1,1,1,9,9,0,1,9,3,0,1,9,0,0,7,3,9,9,9,9,9,5,4,9,12,2,4,1,1,0,9,0,9,0,9,0,5823,5815,-1,-1,-1,5815,5845,30,0,-1,-1,-1,-1,-1,30,8.0,0.0,0.0,0.0,0.0,34200,34200,0,0,134200,134200,120,0,120,0,5,0,1,1,0,0,0,0,5,0,0,0,0,5,0,3,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,0,-1e-04,2,0,290,1,0,1,9,1,0,0,0,3,5815,5815,1,5815,30,51,0,0,2,1,61.2,0,2,2,2,0,9,0,1,0,0,3,0,2,3,53,1,134200,2,1,-0.01,9,2,0,0,134200,999999,1,0,0,-0.01,-1e-04,0,0,0
7714,2,1,3344,2568,3,100156,4,19,2,1,2568,3,1,360,4,3,0,1,0,3,1,1,1,1,-1,5,3000,0,4,9,9,9,5,121175,9,9,1,1,1,0,1,2,5,0,3,9,0,0,7,3,9,9,9,9,9,1,4,1,4,99,7,1,6,100,2,2,2,9,0,1,5857,5823,5831,5911,-1,5823,5877,54,0,-1,-1,80,-1,46,54,34.0,1.13,9999.99,1.13,1.13,35210,35210,0,35210,935200,135210,12,0,300,0,5,0,1,1,0,0,0,0,5,0,0,0,0,5,1,2,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,5.8861,1,0,360,1,0,0,2,9,0,0,0,3,5823,5823,1,5823,54,51,0,2,3,1,153.0,0,4,5,7,1,1,0,1,0,0,3,2,2,2,53,1,135210,4,3,1.13,0,2,0,1,935200,7561,1,1,1,34.37,3.566,0,1,2
7714,2,1,3345,2568,3,100156,4,19,2,1,2568,3,1,360,4,3,0,1,0,3,1,1,1,1,-1,5,3000,0,4,9,9,9,5,121175,9,9,1,1,1,0,1,2,4,0,1,9,0,0,7,3,9,9,9,9,9,1,4,1,14,1,7,1,1,0,9,0,9,0,9,0,5857,5823,5831,5911,-1,5823,5877,54,0,-1,-1,80,-1,46,54,34.0,0.0,0.0,0.0,0.0,35210,35210,0,35210,135210,135210,300,0,300,0,5,0,1,1,0,1,0,0,2,1,0,0,0,1,1,2,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,5.8861,1,0,360,1,0,0,2,9,0,0,0,3,5823,5823,1,5823,54,51,0,0,3,1,153.0,0,3,3,3,0,9,0,1,0,0,3,2,2,2,53,1,135210,4,2,-0.01,9,2,1,1,135210,999999,1,1,1,-0.01,-1e-04,1,0,2
7714,2,1,3346,2569,3,42753,4,22,3,1,2568,3,1,0,4,1,-1,1,0,3,1,1,0,4,2,1,10000,0,4,9,9,9,5,120375,4,2,1,1,2,0,1,1,4,0,19,9,0,0,7,3,9,9,9,9,9,1,4,1,12,1,7,1,1,0,9,0,9,0,9,0,-1,5823,5831,5892,-1,5823,5871,48,0,-1,-1,61,-1,40,48,77.0,0.0,0.0,0.0,0.0,35210,35210,0,35210,135210,135210,300,0,300,0,5,1,1,2,1,0,0,0,1,1,0,0,0,1,0,2,2,0,1,0,0,2,1,0,0,0,1,9,1,0,0,1,0,0.0,2,0,0,0,9,0,9,4,1,0,0,3,5823,5823,1,5823,48,51,0,0,3,1,153.0,0,3,3,3,0,9,0,2,0,0,1,1,2,2,53,1,135210,4,2,-0.01,9,2,1,1,135210,999999,1,1,1,-0.01,-1e-04,1,0,2
7714,2,1,3347,2569,3,42753,4,22,3,1,2568,3,1,0,4,1,-1,1,0,3,1,1,0,4,2,1,10000,0,4,9,9,9,5,120375,4,2,1,1,2,0,1,1,4,0,400,9,0,0,7,3,9,9,9,9,9,1,4,1,4,99,7,1,6,0,1,2,1,2,2,1,-1,5823,5831,5892,-1,5823,5904,81,0,-1,-1,61,12,73,81,77.0,36.0,60.0,999.99,9999.99,35210,35210,0,35210,135210,135210,300,0,300,0,5,1,1,2,0,0,0,0,5,0,0,0,0,5,0,2,2,0,1,0,0,2,0,1,0,0,2,9,1,0,0,1,0,0.0,2,0,0,0,9,0,9,4,1,0,0,3,5823,5823,1,5823,81,51,0,0,3,1,153.0,1,5,7,7,1,1,0,2,0,0,1,1,2,2,53,1,135210,4,4,36.0,0,2,0,1,135210,36109,1,1,1,1095.12,6.9995,0,1,2
7714,2,1,3348,2584,3,101157,4,18,1,0,2584,3,1,0,7,1,-1,1,10,1,3,0,0,0,0,7,0,0,4,9,9,9,3,113075,9,1,1,9,9,0,1,2,8,84,0,9,0,0,7,3,9,9,9,9,9,5,4,1,4,99,4,1,2,50,1,2,1,9,0,1,5814,5812,5843,-1,-1,5812,5843,31,0,-1,-1,-1,-1,0,31,2.0,0.0,9999.99,999.99,9999.99,35210,35210,0,35250,935250,135210,0,0,300,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0.0,1,0,0,0,9,3,0,9,0,0,0,3,5812,5812,1,5812,31,51,0,0,1,1,153.0,0,4,5,5,0,0,2,0,0,0,1,0,0,0,53,1,135210,4,3,0.0,0,1,0,0,935250,0,0,0,0,0.0,0.0,0,0,0
7714,2,1,3349,2587,3,71555,4,20,2,1,2587,3,1,-1,4,1,-1,1,0,3,3,0,0,2,2,1,1000,0,4,9,9,9,3,90875,2,1,1,1,1,0,1,2,8,999,0,9,0,0,7,3,9,9,9,9,9,5,4,1,4,99,7,1,5,0,1,2,1,2,2,1,-1,5730,5760,-1,5739,5729,5773,44,1,9,21,-1,-1,13,43,44.0,1.23,1.23,999.99,9999.99,35210,35210,35210,35210,135210,135210,300,0,300,0,5,0,1,1,0,1,0,0,2,0,1,0,0,2,0,1,1,1,0,0,0,1,0,1,0,0,2,9,1,0,0,1,0,-1e-04,1,0,14,9,9,0,1,2,0,0,0,3,5730,5730,1,5730,43,51,0,0,3,1,153.0,1,5,7,7,1,1,2,0,0,0,1,1,2,1,53,1,135210,4,4,1.23,0,2,1,1,135210,8020,1,0,0,37.42,3.6485,1,1,1
7714,2,1,3350,2588,3,61549,4,26,1,1,2587,3,1,-1,4,1,150,1,0,2,3,0,0,3,1,3,500,0,4,9,9,9,5,90875,3,1,1,2,2,0,1,2,8,999,0,9,0,0,7,3,9,9,9,9,9,5,4,1,3,99,6,1,4,150,1,2,3,2,3,1,5740,5729,5782,-1,5740,5730,5808,78,-1,11,42,-1,-1,26,79,10.0,0.0,0.0,0.0,9999.99,35210,35210,35210,35210,135210,135210,300,0,300,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,2,0,0,0,1,2,1,0,0,1,0,-1e-04,2,0,18,1,1,0,1,3,0,0,0,3,5729,5729,1,5729,79,51,0,0,2,1,153.0,1,5,7,5,0,0,2,0,0,0,1,1,0,2,53,1,135210,4,4,0.0,0,1,0,2,135210,0,0,0,0,0.0,0.0,0,0,1
7714,2,1,3351,2590,3,51555,4,20,1,2,2590,3,1,0,3,1,-1,1,17,1,3,0,0,0,0,4,2500,0,4,9,9,9,3,91475,3,1,1,1,1,0,1,1,5,1,999,9,0,0,7,3,9,9,9,9,9,5,4,9,12,11,7,1,1,0,9,0,9,0,9,0,5737,5736,-1,-1,5740,5735,5747,12,1,4,-1,-1,-1,-1,11,2.0,0.0,0.0,0.0,0.0,35210,35210,35210,0,135210,135210,300,0,300,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5,0,0,0,0,5,9,1,1,0,0,0,0.0,1,0,0,0,9,3,0,3,1,0,0,3,5736,5736,1,5736,11,51,0,0,1,1,153.0,0,3,3,3,0,9,1,2,0,0,1,0,0,2,53,1,135210,4,2,-0.01,9,1,0,0,135210,999999,0,0,0,-0.01,-1e-04,0,0,0
7714,2,1,3352,2591,3,103054,4,20,1,2,2590,3,1,340,6,3,0,1,0,3,3,0,0,0,0,1,3000,0,4,9,9,9,3,91475,3,1,1,1,1,0,1,1,5,448,200,9,0,0,7,3,9,9,9,9,9,5,4,9,12,5,4,1,1,0,9,0,9,0,9,0,-1,5736,-1,-1,5740,5735,5753,18,1,4,-1,-1,-1,-1,17,18.0,0.0,0.0,0.0,0.0,35210,35210,35210,0,135210,135210,300,0,300,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,1,5.8289,1,0,340,1,0,0,0,3,1,0,0,3,5736,5736,1,5736,17,51,0,0,2,1,153.0,0,2,2,2,0,9,2,2,0,0,3,0,0,2,53,1,135210,4,1,-0.01,9,1,0,0,135210,999999,0,0,0,-0.01,-1e-04,0,0,0
7714,2,1,3353,2594,3,60254,1,21,2,0,2594,3,1,500,3,3,0,1,6,1,3,1,0,2,1,7,0,0,4,9,9,9,2,72275,4,1,1,2,2,0,1,2,8,1,0,9,0,0,7,3,9,9,9,9,9,1,4,1,12,1,7,1,1,0,9,0,9,0,9,0,5694,-1,5691,-1,-1,5693,5751,58,-1,-1,-1,-1,-1,60,-1,0.0,0.0,0.0,0.0,0.0,35220,0,0,35210,135210,135220,300,0,300,1,5,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.2146,2,0,500,1,0,2,1,4,0,0,0,2,5691,5691,0,5691,60,50,0,0,0,1,153.0,0,3,3,3,0,9,1,0,0,0,4,1,2,0,52,1,135220,4,2,-0.01,9,2,1,0,135210,999999,1,0,0,-0.01,-1e-04,1,0,1
7714,2,1,3354,2594,3,60254,1,21,2,0,2594,3,1,500,3,3,0,1,6,1,3,1,0,2,1,7,0,0,4,9,9,9,2,70875,4,1,1,2,2,0,1,2,8,1,0,9,0,0,7,3,9,9,9,9,9,1,4,1,4,99,7,1,4,0,1,2,3,2,3,1,5694,-1,5691,-1,-1,5693,5808,115,-1,-1,-1,-1,-1,117,-1,0.0,0.0,0.0,0.0,9999.99,35220,0,0,35210,135210,135220,300,0,300,1,5,0,1,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.2146,2,0,500,1,0,2,1,4,0,0,0,2,5691,5691,0,5691,117,50,0,0,0,1,153.0,1,5,7,5,0,0,1,0,0,0,4,1,2,0,52,1,135220,4,4,0.0,0,2,0,0,135210,0,1,0,0,0.0,0.0,0,0,1
7714,2,1,3355,2595,3,51556,1,19,2,0,2595,3,1,-1,4,1,-1,1,19,1,3,0,0,0,0,7,0,0,4,9,9,9,9,70575,4,1,1,2,2,0,1,2,5,0,1,9,0,0,7,3,9,9,9,9,9,2,9,9,1,99,0,1,1,0,9,0,9,0,9,0,5695,-1,-1,-1,-1,5694,5694,0,-1,-1,-1,-1,-1,-1,-1,1.0,0.0,0.0,0.0,0.0,35220,0,0,0,135220,135220,300,1,300,1,5,0,1,1,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,-1e-04,1,0,14,9,9,3,0,4,0,0,0,2,5694,5694,0,-1,-1,50,0,0,9,0,153.0,0,1,1,1,0,9,0,1,0,0,1,0,2,0,52,0,135220,4,9,-0.01,9,2,1,0,135220,999999,1,0,0,-0.01,-1e-04,1,0,0
7714,2,1,3356,2595,3,51556,1,19,2,0,2595,3,1,-1,4,1,-1,1,19,1,3,0,0,0,0,7,0,0,4,9,9,9,7,70575,4,1,1,2,2,0,1,2,8,1,0,9,0,0,7,3,9,9,9,9,9,2,4,1,4,99,7,1,5,50,1,2,1,1,0,1,5695,-1,5691,-1,-1,5694,5789,95,-1,-1,-1,-1,-1,98,-1,1.0,0.17,9999.99,999.99,9999.99,35220,0,0,35220,935250,135220,0,0,300,1,5,0,1,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0,-1e-04,1,0,14,9,9,3,0,4,0,0,0,2,5691,5691,0,5691,98,50,0,0,1,1,153.0,0,4,5,5,0,0,1,0,0,0,1,0,2,0,52,1,135220,4,3,0.17,0,2,0,0,935250,1570,1,0,0,5.17,1.8199,0,0,0
7714,2,1,3357,2603,3,32254,4,21,4,0,2603,2,1,-1,9,9,-1,9,-1,9,1,1,1,6,5,7,0,0,4,9,9,9,2,20875,4,1,1,2,2,0,1,2,8,28,0,9,0,0,7,3,9,9,9,9,9,5,4,1,12,11,7,1,1,0,9,0,9,0,9,0,5669,-1,5649,-1,-1,5669,5834,165,-1,-1,-1,-1,-1,185,-1,183.0,0.0,0.0,0.0,0.0,35220,0,0,35220,135220,135220,300,1,300,1,5,2,1,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,-1e-04,2,0,136,1,9,9,2,4,0,0,0,2,5649,5649,0,5649,185,50,0,0,3,1,153.0,0,3,3,3,0,9,1,0,0,0,2,2,2,0,52,1,135220,4,2,-0.01,9,2,0,0,135220,999999,1,1,1,-0.01,-1e-04,0,0,2
7714,2,1,3358,2620,1,22256,1,19,3,3,2302,3,1,-1,4,3,-1,1,8,9,9,1,0,0,0,7,0,0,4,9,9,9,9,51875,3,1,1,2,2,0,1,2,8,472,0,9,0,0,7,3,9,9,9,9,9,5,9,9,1,99,0,1,1,0,9,0,9,0,9,0,5582,-1,-1,-1,-1,5582,5613,31,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,34200,0,0,0,134210,134200,120,24,120,0,5,0,2,2,0,0,0,0,5,0,0,0,0,5,1,2,3,0,2,0,0,2,2,0,0,0,1,9,0,0,0,1,0,-1e-04,1,0,267,1,9,3,9,3,0,0,0,2,5582,5582,0,-1,-1,50,0,0,9,0,61.2,0,1,1,1,0,9,2,0,0,0,3,0,3,2,52,0,134200,2,9,-0.01,9,2,0,2,-1,999999,1,0,0,-0.01,-1e-04,0,0,0
